Year,Month,Day,Hour,temperature_f,wind_speed_mph,wind_bearing_deg,relative_humidity,visibility_miles_max_10,pressure_mb,Value,more_polluted
2014,4,7,23,58.41,6.63,116,0.46,2.96,1013.8,166,1
2014,4,8,2,51.27,1.58,90,0.55,3.46,1014.47,180,1
2014,4,8,5,45.71,1.98,75,0.69,3.36,1014.71,174,1
2014,4,8,8,57.03,0.99,23,0.48,2.84,1016.03,193,0
2014,4,8,11,69.24,3.52,99,0.31,3.07,1014.96,206,0
2014,4,8,14,76.94,7.68,198,0.19,3.67,1011.71,152,1
2014,4,8,17,75.24,10.68,193,0.2,3.82,1009.87,138,1
2014,4,8,20,67.75,7.11,174,0.34,3.26,1010.88,139,1
2014,4,8,23,64.47,7,130,0.41,3.1,1010.9,136,1
2014,4,9,2,59.95,2.91,131,0.53,3.04,1009.66,145,1
2014,4,9,5,54.4,1.36,83,0.67,2.62,1008.97,153,1
2014,4,9,8,62.6,4.94,339,0.52,2.33,1010.59,162,1
2014,4,9,11,78,11.69,289,0.17,3.71,1009.82,62,0
2014,4,9,14,82.16,12.86,317,0.12,6.01,1008.56,62,0
2014,4,9,17,78.52,10.6,66,0.13,6.47,1009.98,73,0
2014,4,9,20,68.06,13.25,106,0.24,5.5,1014.78,217,0
2014,4,9,23,62.3,7.3,147,0.36,4.33,1019.4,165,1
2014,4,10,2,58.2,3.07,150,0.39,5.29,1020.78,101,1
2014,4,10,5,54.24,4.52,126,0.46,5.6,1021.35,106,1
2014,4,10,8,57.47,5.01,122,0.36,4.97,1023.35,88,0
2014,4,10,11,62.1,2.01,146,0.25,5,1023.59,71,0
2014,4,10,17,61.45,7.39,164,0.22,6.3,1020.1,64,0
2014,4,10,20,55.99,3.29,154,0.36,6.31,1020.49,65,0
2014,4,10,23,56.65,3.53,110,0.36,6.2,1021.1,51,0
2014,4,11,2,53.71,4.99,151,0.39,6.21,1020.45,71,0
2014,4,11,5,53.64,3.14,90,0.36,5.54,1020.05,69,0
2014,4,11,8,53.89,2.27,67,0.41,8.52,1020.83,46,0
2014,4,11,11,58.24,4.02,107,0.32,8.78,1020.67,40,0
2014,4,11,14,62.96,2.11,359,0.22,9.56,1017.73,41,0
2014,4,11,17,61.96,3.05,161,0.24,8.52,1016.18,59,0
2014,4,11,20,57.62,5.93,151,0.32,5.7,1017.03,83,0
2014,4,11,23,56.65,6.36,186,0.34,3.65,1017.7,78,0
2014,4,12,2,47.48,0.14,180,0.57,5.07,1017.14,96,0
2014,4,12,5,44.34,0.33,19,0.68,4.63,1016.63,143,1
2014,4,12,8,56.15,1.37,268,0.37,4.88,1017.6,190,1
2014,4,12,11,64.62,5.67,192,0.24,4.81,1017.11,114,1
2014,4,12,14,69.14,5.89,202,0.21,5.58,1014.46,75,0
2014,4,12,17,67.93,4.97,168,0.24,4.85,1013.66,109,1
2014,4,12,20,60.01,3.76,153,0.35,4.61,1015.28,110,1
2014,4,12,23,53.77,2.15,148,0.51,4.6,1016.7,120,1
2014,4,13,2,49.06,1.44,62,0.64,3.86,1016.98,142,1
2014,4,13,5,45.72,1.61,55,0.72,3.31,1017,151,1
2014,4,13,8,53.82,2.83,98,0.61,2.29,1018.59,173,1
2014,4,13,11,67.32,3.7,146,0.37,2.57,1018.52,175,1
2014,4,13,14,73.6,5.96,173,0.24,3.66,1016,157,1
2014,4,13,17,72.64,9.06,180,0.3,3.51,1014.47,159,1
2014,4,13,20,64.54,6.91,149,0.44,2.53,1016.43,158,1
2014,4,13,23,60.3,4.02,104,0.59,2.08,1017.1,254,0
2014,4,14,2,53.99,2.66,110,0.71,1.82,1017.1,282,0
2014,4,14,5,49.94,1.25,88,0.78,1.6,1017.31,255,0
2014,4,14,8,58.16,2.28,108,0.62,1.32,1018.52,270,0
2014,4,14,11,69.98,3.19,240,0.46,1.29,1017.69,280,0
2014,4,14,14,78.54,5.21,172,0.33,3.03,1014.62,225,0
2014,4,14,17,78.68,9.19,186,0.3,4.17,1012.86,224,0
2014,4,14,20,67.91,3.32,171,0.54,2.98,1014.33,274,0
2014,4,14,23,66.23,4.32,195,0.49,5,1014.9,56,0
2014,4,15,2,61.95,3.43,116,0.59,4.93,1016.05,57,0
2014,4,15,5,59.38,2.61,149,0.65,3.41,1017.14,78,0
2014,4,15,8,65.31,8.12,133,0.54,3.11,1020.16,112,1
2014,4,15,11,70.08,12.08,119,0.39,4.67,1020.45,93,0
2014,4,15,14,66.23,13.17,145,0.27,6.09,1019.25,54,0
2014,4,15,17,64.31,10.17,162,0.29,8.95,1018.36,40,0
2014,4,15,20,58.71,2.83,159,0.31,8.77,1018.8,54,0
2014,4,15,23,58.77,1.03,216,0.3,7.5,1018.9,39,0
2014,4,16,2,54.49,2.49,62,0.4,7.51,1016.81,54,0
2014,4,16,5,54.07,0.53,47,0.47,6.58,1015.7,51,0
2014,4,16,8,58.98,2.06,83,0.39,5.64,1015.91,52,0
2014,4,16,11,63.2,1.5,127,0.22,8.17,1015.14,51,0
2014,4,16,14,70,4.59,80,0.14,9.4,1012.5,62,0
2014,4,16,20,60.47,3.1,118,0.28,6.62,1011.21,84,0
2014,4,16,23,60.18,2.1,120,0.36,4.25,1010.4,127,1
2014,4,17,2,57.32,4.1,74,0.39,5.35,1009.67,109,1
2014,4,17,5,54.02,6.94,213,0.61,3.7,1010.81,107,1
2014,4,17,8,52.18,2.85,63,0.77,2.08,1012.74,116,1
2014,4,17,11,53.05,5.59,355,0.75,2.65,1013.86,106,1
2014,4,17,14,61.93,3.08,52,0.61,4.12,1012.58,101,1
2014,4,17,17,59.69,4.75,144,0.69,3.48,1012.7,131,1
2014,4,17,20,58.32,3.33,129,0.73,2.82,1014.42,141,1
2014,4,17,23,58.41,3.48,152,0.74,2.61,1016.7,152,1
2014,4,18,2,53.52,2.73,145,0.9,2.15,1017,156,1
2014,4,18,5,52.34,1.5,85,0.93,1.43,1018.48,140,1
2014,4,18,8,57.13,1.75,32,0.8,1.36,1020.16,171,1
2014,4,18,11,65.77,2.69,209,0.57,2.7,1021.07,170,1
2014,4,18,14,66.53,8.59,154,0.47,3.97,1018.75,158,1
2014,4,18,17,64.34,8.98,154,0.54,3.97,1018.26,153,1
2014,4,18,20,56.85,7.72,142,0.53,5.11,1020.62,83,0
2014,4,18,23,54.88,3.46,166,0.51,5,1022.6,83,0
2014,4,19,2,54.74,2.68,109,0.55,4.53,1021.73,77,0
2014,4,19,5,53.21,1.43,141,0.58,5.48,1020.87,59,0
2014,4,19,8,55.99,5.14,143,0.51,5.15,1021.93,69,0
2014,4,19,11,57.69,6.56,203,0.39,6.36,1021.86,44,0
2014,4,19,14,56.53,7.5,188,0.47,5.99,1021.14,46,0
2014,4,19,17,56.21,4.92,195,0.52,7.73,1018.96,52,0
2014,4,19,20,51.94,3.54,158,0.63,5.09,1018.27,67,0
2014,4,19,23,46.47,3.53,90,0.81,3.65,1018.7,95,0
2014,4,20,2,45.04,1.95,55,0.84,4.16,1018.71,128,1
2014,4,20,5,41.91,4.74,354,0.85,3.93,1018.47,121,1
2014,4,20,8,54.22,5.82,332,0.53,5.5,1018.77,64,0
2014,4,20,11,64.78,7.85,299,0.29,10,1018.23,23,0
2014,4,20,14,68.99,3.64,144,0.21,10,1015.45,22,0
2014,4,20,17,69.16,10.13,234,0.24,8.24,1014.27,49,0
2014,4,20,20,63.56,7.29,216,0.36,6.88,1015.18,69,0
2014,4,20,23,54.82,2.71,60,0.57,5.2,1015.9,76,0
2014,4,21,2,48.86,0.3,278,0.68,5.7,1016.63,90,0
2014,4,21,5,47.46,4.84,343,0.65,3.69,1016.77,46,0
2014,4,21,8,60.09,3.25,28,0.4,5.71,1018.09,45,0
2014,4,21,11,71.53,3.23,12,0.17,9.88,1017.72,23,0
2014,4,21,14,75.5,6.53,8,0.16,10,1015.24,25,0
2014,4,21,17,73.44,7.94,233,0.18,9.88,1013.79,30,0
2014,4,21,20,67.28,4.84,247,0.26,8.33,1014.98,43,0
2014,4,21,23,56.05,2.87,237,0.54,3.94,1015.6,73,0
2014,4,22,2,49.49,3.46,345,0.57,3.67,1016.12,102,1
2014,4,22,5,46.24,2.67,331,0.63,2.83,1015.96,52,0
2014,4,22,8,62.13,4.08,332,0.37,7.3,1016.03,84,0
2014,4,22,11,74.66,6.43,200,0.23,6.93,1015.22,56,0
2014,4,22,14,79.5,9.23,240,0.16,7.39,1011.84,87,0
2014,4,22,17,77.98,11.68,226,0.19,8.24,1009.63,105,1
2014,4,22,20,71.48,9.65,213,0.34,7.2,1010.6,76,0
2014,4,22,23,68,8.97,195,0.46,4.93,1011.2,73,0
2014,4,23,2,62.23,6.67,173,0.59,4.67,1010.98,98,0
2014,4,23,5,57.23,3.57,167,0.74,3.54,1010.96,108,1
2014,4,23,8,62.18,5.44,158,0.67,3.16,1011.93,151,1
2014,4,23,11,71.88,7.31,173,0.51,3.34,1010.88,174,1
2014,4,23,14,76.91,8.86,183,0.4,4.16,1008.25,154,1
2014,4,23,17,73.89,13.26,190,0.43,3.41,1007.08,126,1
2014,4,23,20,65.84,2.82,186,0.6,6.26,1009.62,71,0
2014,4,23,23,64,6.63,136,0.6,3.68,1011.8,82,0
2014,4,24,2,60.18,5.92,179,0.71,4.9,1012.54,89,0
2014,4,24,5,59.35,2.35,145,0.72,3.23,1012.86,107,1
2014,4,24,8,63.14,6.42,163,0.64,2.83,1014.6,119,1
2014,4,24,11,70.08,3.61,183,0.52,3.68,1015.22,121,1
2014,4,24,14,75.28,4.26,208,0.45,3.61,1013.51,136,1
2014,4,24,17,75.81,10.57,177,0.44,3.9,1012.47,105,1
2014,4,24,20,67.29,3.74,161,0.59,4.53,1014.62,118,1
2014,4,24,23,63.88,6.63,126,0.61,4.47,1016.1,139,1
2014,4,25,2,59.38,1.39,161,0.66,3.9,1015.69,155,1
2014,4,25,5,54.98,1.02,89,0.73,3.73,1016.14,118,1
2014,4,25,8,64.82,2.02,66,0.54,3.01,1017.53,156,1
2014,4,25,11,73.33,0.6,322,0.41,3.34,1017.78,169,1
2014,4,25,14,76.5,5.61,227,0.32,4.28,1016.06,102,1
2014,4,25,17,71.19,7.65,263,0.39,5.73,1015.21,112,1
2014,4,25,20,63.61,10.22,305,0.56,4.91,1016.82,104,1
2014,4,25,23,55.94,10.52,335,0.88,4.08,1018.9,27,0
2014,4,26,2,51.57,7.05,356,0.84,7.22,1019.19,21,0
2014,4,26,5,50.29,10.67,9,0.8,6.89,1019.98,28,0
2014,4,26,8,54.58,6.18,11,0.75,7.07,1021.71,38,0
2014,4,26,11,63.79,4.95,25,0.38,9.29,1021.43,42,0
2014,4,26,14,67.76,2.09,27,0.34,9.57,1020.4,47,0
2014,4,26,17,64.87,4.48,141,0.5,9.02,1019.28,52,0
2014,4,26,20,58.62,5.04,138,0.63,8.23,1020.34,48,0
2014,4,26,23,54.88,0.47,350,0.84,4.52,1021.5,36,0
2014,4,27,2,50.51,1.99,49,0.82,3.83,1021.07,59,0
2014,4,27,5,47.32,4.93,354,0.87,3.35,1020.68,58,0
2014,4,27,8,60.53,7.82,11,0.51,5.93,1021.64,43,0
2014,4,27,11,70.06,8.64,48,0.29,9.28,1021.42,20,0
2014,4,27,14,73.28,5.58,105,0.24,9.23,1019.4,84,0
2014,4,27,17,71,8.33,138,0.3,10,1018.23,135,1
2014,4,27,20,64.18,5.66,181,0.4,6.05,1019.96,98,0
2014,4,27,23,60.53,7.73,161,0.58,4.71,1022,48,0
2014,4,28,2,53.23,1.59,54,0.7,6.95,1021.74,38,0
2014,4,28,5,49.61,3.25,357,0.81,4.97,1021.51,73,0
2014,4,28,8,62.01,6.1,348,0.54,5.31,1021.96,106,1
2014,4,28,11,74.4,3.33,43,0.25,6.33,1020.5,68,0
2014,4,28,14,77.21,4.87,267,0.2,8.24,1017.82,41,0
2014,4,28,17,75.34,5.92,183,0.22,7.81,1015.47,58,0
2014,4,28,20,68,4.13,180,0.31,6.47,1015.78,72,0
2014,4,28,23,57.23,1.74,98,0.63,4.4,1016.3,81,0
2014,4,29,2,55.71,2.84,91,0.53,4.96,1016.11,105,1
2014,4,29,5,49.78,1.14,48,0.72,4.64,1015.53,83,0
2014,4,29,8,62.65,0.85,10,0.43,4.84,1015.94,121,1
2014,4,29,11,72.84,2.74,191,0.31,7.08,1014.6,133,1
2014,4,29,14,80.27,5.58,187,0.23,6.05,1011.3,106,1
2014,4,29,17,78.59,7.7,199,0.22,6.9,1009.24,99,0
2014,4,29,20,71.24,7.68,191,0.37,5.26,1010.22,105,1
2014,4,29,23,67.77,6.62,191,0.45,5,1010.8,103,1
2014,4,30,2,57.35,1.87,80,0.66,4.79,1010.26,94,0
2014,4,30,5,54.84,0.99,87,0.71,4.1,1009.83,111,1
2014,4,30,8,64.88,2.26,248,0.53,3.56,1010.91,156,1
2014,4,30,11,76.54,3.9,194,0.38,4.73,1010.05,135,1
2014,4,30,14,82.07,8.08,210,0.25,6.05,1007.62,81,0
2014,4,30,17,80.98,9.93,203,0.26,7.32,1006.1,119,1
2014,4,30,20,72.69,7.86,189,0.4,6.12,1007.25,90,0
2014,4,30,23,68.23,8.35,182,0.56,4.4,1008,94,0
2014,5,1,2,63.09,3.91,143,0.66,3.36,1007.71,112,1
2014,5,1,5,58.04,2.1,163,0.77,2.71,1007.8,135,1
2014,5,1,8,66.83,4.99,165,0.67,2.51,1008.99,162,1
2014,5,1,11,78.1,8.96,190,0.47,3.29,1007.79,144,1
2014,5,1,14,80.86,10.49,175,0.4,4.41,1004.84,143,1
2014,5,1,17,72.29,17.47,292,0.33,6.18,1005.9,130,1
2014,5,1,20,62.9,20.89,304,0.45,6.68,1009.83,54,0
2014,5,1,23,58.77,19.65,332,0.46,6.06,1012.2,47,0
2014,5,2,2,54.92,20.11,320,0.43,10,1012.64,28,0
2014,5,2,5,53.03,17.75,319,0.39,10,1014.1,25,0
2014,5,2,8,56.3,23.18,320,0.28,10,1016.9,52,0
2014,5,2,11,65.43,14.04,320,0.17,10,1018.16,50,0
2014,5,2,14,69.99,8.75,205,0.16,10,1015.82,49,0
2014,5,2,17,62.92,26.89,278,0.36,7.22,1016.65,24,0
2014,5,2,20,57.38,3.74,2,0.44,10,1018.44,27,0
2014,5,2,23,54.82,1.99,268,0.54,9.4,1018,42,0
2014,5,3,2,49.13,0.3,132,0.68,8.66,1016.82,40,0
2014,5,3,5,46.83,0.7,58,0.73,8.66,1015.1,64,0
2014,5,3,8,59.89,4.77,234,0.46,8.24,1013.69,122,1
2014,5,3,11,71.6,14.34,192,0.25,7.68,1009.56,121,1
2014,5,3,14,71.07,12.94,257,0.26,6.77,1009.03,59,0
2014,5,3,17,68.77,25.58,305,0.17,7.28,1009.14,104,1
2014,5,3,20,59.28,25.38,309,0.21,3.82,1014.28,50,0
2014,5,3,23,55.23,28.18,320,0.28,10,1017.6,52,0
2014,5,4,2,48.61,16.67,311,0.33,10,1018.02,50,0
2014,5,4,5,47.87,15.43,296,0.33,10,1018.01,46,0
2014,5,4,8,55.82,21.16,322,0.16,10,1017.91,59,0
2014,5,4,11,60.8,27.96,330,0.11,8.66,1017.62,46,0
2014,5,4,14,61.92,28.12,322,0.12,9.67,1017.38,49,0
2014,5,4,17,61.12,17.64,333,0.13,9.67,1017.6,32,0
2014,5,4,20,56.4,8.37,327,0.19,10,1018.77,32,0
2014,5,4,23,55,3.19,115,0.3,5.6,1019.1,67,0
2014,5,5,2,44.05,3.34,336,0.46,5.13,1018.34,85,0
2014,5,5,5,41.57,5.9,356,0.52,9.18,1018.92,36,0
2014,5,5,8,56.44,10.28,353,0.22,10,1020.59,35,0
2014,5,5,11,61.66,5.17,351,0.16,10,1019.74,31,0
2014,5,5,14,66.43,5.57,244,0.12,10,1016.72,33,0
2014,5,5,17,67.03,7.34,195,0.14,10,1014.57,32,0
2014,5,5,20,58.51,5.8,140,0.26,9.5,1015.16,34,0
2014,5,5,23,52.59,4.57,198,0.42,9.4,1015.1,59,0
2014,5,6,2,49.72,3.42,116,0.49,8.35,1013.46,72,0
2014,5,6,5,47.84,1.29,124,0.54,7.32,1012.32,71,0
2014,5,6,8,57.08,0.95,309,0.4,6.94,1011.31,97,0
2014,5,6,11,65.54,4.24,52,0.35,6.06,1009.4,103,1
2014,5,6,14,69.01,5.85,51,0.33,5.9,1006.13,111,1
2014,5,6,17,68.05,5.34,100,0.37,5.4,1003.84,106,1
2014,5,6,20,63.05,5.4,59,0.5,4.72,1004.16,154,1
2014,5,7,2,54.02,1.59,77,0.71,4.32,1002.89,132,1
2014,5,7,5,53.58,4.17,350,0.7,4.1,1003.26,159,1
2014,5,7,8,61.8,8.74,342,0.51,5.34,1005.82,140,1
2014,5,7,11,71.28,12.52,350,0.25,8.85,1007.03,84,0
2014,5,7,14,77.44,18.36,346,0.13,10,1006.58,111,1
2014,5,7,17,74.89,11.26,340,0.13,10,1006.69,12,1
2014,5,7,20,64.64,6.15,75,0.3,9.01,1009.88,24,0
2014,5,7,23,56.77,1.82,107,0.73,3.68,1013.2,84,0
2014,5,8,2,53.61,3.3,155,0.7,5.62,1014.78,128,1
2014,5,8,5,49.22,0.96,148,0.83,3.96,1014.94,126,1
2014,5,8,8,61.95,3.35,321,0.61,3.21,1016.2,95,0
2014,5,8,11,69.65,6.85,164,0.34,5.63,1015.44,61,0
2014,5,8,14,71.91,10.23,170,0.3,7.1,1012.69,62,0
2014,5,8,17,70.45,8.86,164,0.33,8.24,1011.31,67,0
2014,5,8,20,64.65,10.47,133,0.42,7.8,1012.26,63,0
2014,5,8,23,63.88,4.39,99,0.45,6.9,1014.2,84,0
2014,5,9,2,60.57,3.22,90,0.51,7.01,1014.35,70,0
2014,5,9,5,60.15,4.18,102,0.52,5.91,1014.03,90,0
2014,5,9,8,61.88,10.43,95,0.49,5.23,1014.94,80,0
2014,5,9,11,63.18,12.36,112,0.51,5.35,1015.29,69,0
2014,5,9,14,65.61,9.27,93,0.44,4.99,1013.93,74,0
2014,5,9,17,66.03,10.68,111,0.36,9.05,1012.91,43,0
2014,5,9,20,62.36,9.62,95,0.43,9.58,1014.16,56,0
2014,5,9,23,62.53,7.54,76,0.47,6.9,1015.6,55,0
2014,5,10,2,59.55,4.86,74,0.52,9.15,1015.42,40,0
2014,5,10,5,55.92,2.08,57,0.64,8.02,1015.72,50,0
2014,5,10,8,61.37,7.44,83,0.56,7.33,1016.72,55,0
2014,5,10,11,63.21,8.45,96,0.5,6.39,1016.87,62,0
2014,5,10,14,66.9,6.83,94,0.43,6.68,1015.4,63,0
2014,5,10,17,66.5,5.95,29,0.42,10,1014.25,71,0
2014,5,10,20,62.15,7.4,133,0.42,9.57,1015.26,54,0
2014,5,10,23,55,2.52,121,0.74,5.84,1016.4,42,0
2014,5,11,2,50.4,7.9,13,0.92,3.64,1013.31,57,0
2014,5,11,5,51.07,8,36,0.94,2.63,1010.58,40,0
2014,5,11,8,51.15,5.65,41,0.94,2.36,1008.91,26,0
2014,5,11,11,52.59,9.48,355,0.89,6,1007.28,22,0
2014,5,11,14,53.57,9.72,330,0.85,6.81,1004.35,17,1
2014,5,11,17,55.36,8.18,313,0.76,7.22,1002.23,15,1
2014,5,11,20,54,5.53,212,0.82,7.05,1002.1,30,0
2014,5,11,23,54.88,3.04,266,0.83,5.6,1001.8,40,0
2014,5,12,2,52.26,2.89,262,0.88,6.35,1000.46,47,0
2014,5,12,3,51.41,2.27,263,0.88,5.84,1000.52,47,0
2014,5,12,4,50.34,0.93,244,0.88,4.98,1000.58,57,0
2014,5,12,5,50,0.19,159,0.89,4.39,1000.64,65,0
2014,5,12,8,63.69,4,241,0.6,6.47,1002.68,82,0
2014,5,12,11,79.48,12.34,263,0.26,10,1002.59,23,0
2014,5,12,14,84.11,14.62,224,0.22,10,1000.92,23,0
2014,5,12,17,83.23,9.57,225,0.25,10,999.32,40,0
2014,5,12,20,76.15,9.5,215,0.37,10,1000.22,65,0
2014,5,12,23,74.65,9.8,232,0.36,10,1001,42,0
2014,5,13,2,59.87,1.44,302,0.64,10,1000.83,50,0
2014,5,13,5,55.24,1.11,295,0.81,6.41,1000.74,80,0
2014,5,13,8,66.6,0.33,306,0.58,6.17,1001.61,98,0
2014,5,13,11,78.44,3.9,332,0.37,6.07,1000.64,86,0
2014,5,13,14,85.45,14.85,348,0.2,7.68,999.24,42,0
2014,5,13,17,83.55,19.77,316,0.16,9.35,998.32,30,0
2014,5,13,20,75.72,8.36,270,0.22,9.07,1000.67,36,0
2014,5,13,23,70.23,23.57,341,0.16,10,1003,32,0
2014,5,14,2,62.71,16.02,323,0.26,10,1004.35,32,0
2014,5,14,5,61.31,17.67,330,0.3,10,1005.83,26,0
2014,5,14,8,65.1,22.33,321,0.26,10,1007.86,17,1
2014,5,14,11,67.9,15.51,325,0.25,10,1007.81,14,1
2014,5,14,14,71.25,16.73,318,0.2,10,1006.21,14,1
2014,5,14,17,71.34,6.29,317,0.18,10,1003.85,19,1
2014,5,14,20,64.82,5.98,207,0.24,10,1004.19,30,0
2014,5,14,23,55.17,2.57,218,0.49,9.4,1003.4,30,0
2014,5,15,2,53.28,3.84,246,0.55,9.58,1001.25,77,0
2014,5,15,5,49.19,2.59,325,0.67,7.32,1001.6,45,0
2014,5,15,8,64.76,2.47,17,0.36,9.81,1002.2,52,0
2014,5,15,11,77.73,0.35,184,0.2,8.22,1001.07,69,0
2014,5,15,14,82.83,11.49,199,0.16,6.25,998.9,107,1
2014,5,15,17,81.17,6.26,196,0.2,6.06,997.64,109,1
2014,5,15,20,74.85,4.94,102,0.29,5.59,998.66,105,1
2014,5,15,23,69.77,3.06,40,0.37,4.93,1000,203,0
2014,5,16,2,62.45,1.21,358,0.51,6.18,1001.65,83,0
2014,5,16,5,58.63,3.5,358,0.6,5.35,1004.04,89,0
2014,5,16,8,72.04,8.95,40,0.3,9.07,1007.01,271,0
2014,5,16,11,79.7,6.72,39,0.2,9.24,1008.06,56,0
2014,5,16,14,84,2.65,356,0.18,10,1007.27,49,0
2014,5,16,17,81.38,5.81,135,0.19,9.94,1007.21,38,0
2014,5,16,20,72.57,6.32,149,0.31,8.72,1010,63,0
2014,5,16,23,67.41,3.99,99,0.46,8.1,1012.4,74,0
2014,5,17,2,61.42,2.02,102,0.46,7.81,1013.1,79,0
2014,5,17,5,56.31,2.03,0,0.65,6.1,1013.39,68,0
2014,5,17,8,67.98,2.27,10,0.4,5.89,1014.73,98,0
2014,5,17,11,76.51,9.39,145,0.27,6.28,1013.78,95,0
2014,5,17,14,80.46,12.03,181,0.23,9.81,1011.02,69,0
2014,5,17,17,77.19,8.44,165,0.3,9.42,1010.17,48,0
2014,5,17,20,69.45,3.77,140,0.44,9.5,1012.19,21,0
2014,5,17,23,68,6.77,128,0.41,10,1011.3,34,0
2014,5,18,2,61.03,1.46,77,0.6,5.58,1011.02,68,0
2014,5,18,5,56.27,1.7,80,0.71,5.83,1010.66,77,0
2014,5,18,8,69.19,0.95,56,0.49,5.37,1011.16,103,1
2014,5,18,11,79.43,0.71,68,0.33,5.28,1009.66,132,1
2014,5,18,14,85.12,8,162,0.28,5.92,1006.76,137,1
2014,5,18,17,82.72,10.35,203,0.33,5.84,1004.78,124,1
2014,5,18,20,78.32,5.17,201,0.43,5.79,1006.4,115,1
2014,5,18,23,76.53,6.91,147,0.48,4.86,1006,100,1
2014,5,19,2,68.47,8.89,10,0.66,5.92,1005.9,61,0
2014,5,19,5,63.59,1.38,60,0.89,2.8,1006.9,70,0
2014,5,19,8,67.25,1.31,127,0.79,4.71,1006.29,79,0
2014,5,19,11,74.88,2.19,83,0.57,5.01,1005.05,161,1
2014,5,19,14,81.11,3.7,215,0.41,4.96,1002.67,143,1
2014,5,19,17,82.27,2.99,218,0.38,6.07,1001.46,102,1
2014,5,19,20,72.97,2.67,112,0.59,5.57,1002.39,123,1
2014,5,19,23,69.05,2.67,9,0.82,3.1,1002.8,174,1
2014,5,20,2,65.54,0.16,17,0.79,4.14,1003.58,214,0
2014,5,20,5,65.13,5.49,20,0.68,4.43,1004.23,122,1
2014,5,20,8,72.43,11,20,0.45,8.45,1005.59,20,0
2014,5,20,14,88.41,2.65,344,0.21,10,1003.53,16,1
2014,5,20,17,86.62,6.5,187,0.24,8.8,1002.61,22,0
2014,5,20,20,75.26,7.85,129,0.47,7.29,1004.05,121,1
2014,5,20,23,67.77,3.97,108,0.59,1.4,1005.6,106,1
2014,5,21,2,65.51,4.46,21,0.63,4.42,1005.54,79,0
2014,5,21,5,62.85,1.86,124,0.75,4.46,1006.02,81,0
2014,5,21,8,70.73,5.61,77,0.57,3.85,1007.26,79,0
2014,5,21,11,81,4.12,120,0.41,4.87,1006.14,81,0
2014,5,21,14,86.48,7.44,183,0.33,5.02,1003.94,103,1
2014,5,21,17,86.63,8.44,177,0.39,5.25,1002.52,130,1
2014,5,21,20,78.14,4.84,132,0.54,4.27,1003.96,150,1
2014,5,21,23,74.41,6.96,142,0.64,3.5,1004.9,146,1
2014,5,22,2,69.24,1.98,192,0.7,2.87,1004.79,178,1
2014,5,22,5,65.24,1.3,77,0.82,1.93,1005.29,242,0
2014,5,22,8,74.93,2.51,71,0.64,1.92,1007.15,259,0
2014,5,22,11,86.38,6.23,167,0.43,3.39,1006.75,182,1
2014,5,22,14,94.35,14.2,211,0.17,8.28,1005.31,43,0
2014,5,22,17,90.74,14.96,185,0.21,9.09,1004.91,38,0
2014,5,22,20,81.81,5.12,173,0.34,7.36,1006.29,64,0
2014,5,22,23,76.77,4.34,152,0.5,5.7,1008.5,73,0
2014,5,23,2,73.59,5.1,148,0.53,5.72,1009.56,80,0
2014,5,23,5,68.58,2.55,13,0.67,4.17,1010.01,110,1
2014,5,23,8,80.03,6.67,200,0.44,4.52,1011.05,105,1
2014,5,23,11,89.87,10.58,206,0.29,6.04,1010.84,85,0
2014,5,23,14,90.33,14.05,212,0.23,9.14,1009.36,46,0
2014,5,23,17,88.63,9.24,194,0.26,8.24,1008.38,57,0
2014,5,23,20,79.48,4.28,145,0.47,7.56,1008.88,76,0
2014,5,23,23,81,9.16,146,0.46,6.2,1008.8,104,1
2014,5,24,2,72.95,2.82,88,0.62,5.66,1007.96,85,0
2014,5,24,5,67.24,3.88,176,0.86,3.17,1008.02,84,0
2014,5,24,8,65.16,3.6,131,0.94,2.12,1007.79,84,0
2014,5,24,11,67.35,4.2,142,0.88,1.46,1007.88,95,0
2014,5,24,14,68.05,1.88,124,0.9,2.58,1006.98,84,0
2014,5,24,17,69.26,5.42,110,0.82,4.06,1006.74,79,0
2014,5,24,20,68.22,3.59,78,0.87,3.11,1008.15,91,0
2014,5,24,23,66.23,6.62,119,0.92,2.29,1009.2,95,0
2014,5,25,2,65.62,3.15,143,0.93,1.74,1008.58,117,1
2014,5,25,5,66.12,2.08,334,0.82,1.82,1007.25,150,1
2014,5,25,8,72.67,9.97,241,0.44,3.24,1007.75,158,1
2014,5,25,11,78.05,25.36,303,0.27,6.03,1007.03,51,0
2014,5,25,14,79.75,25.75,303,0.17,9.08,1005.34,7,0
2014,5,25,17,80.06,19.06,322,0.18,9.58,1004.96,8,0
2014,5,25,20,75,6.79,278,0.22,9.21,1005.13,18,1
2014,5,25,23,60.64,1.39,167,0.62,10,1005.9,15,1
2014,5,26,2,59.27,2.12,190,0.56,8.34,1005.47,9,0
2014,5,26,5,58.15,5.08,255,0.57,9.14,1004.15,20,0
2014,5,26,8,78.75,4.7,201,0.23,9.75,1003.06,15,1
2014,5,26,11,88.9,13.75,241,0.14,9.94,1000.65,19,1
2014,5,26,14,92.25,14.74,224,0.13,9.88,997.4,26,0
2014,5,26,17,93.7,13.25,228,0.11,9.65,994.52,26,0
2014,5,26,20,90.09,9.55,269,0.11,9.93,994.85,27,0
2014,5,26,23,77.47,3.24,229,0.26,10,995.2,26,0
